carbon_price,price_impact,volume_impact,total_ead,original_ecl,refined_ecl,avg_dscr,avg_net_leverage,original_ecl_rate,refined_ecl_rate,ecl_increase,scenario_id,portfolio_dscr_below_1,portfolio_high_leverage,portfolio_risk_category
0,0.0,-0.05,1600,41.5,35.1,0.8169033787393162,1.9148986156481675,0.0259375,0.0219375,-6.399999999999999,CP_0_P_0.0_V_-0.05,True,False,Elevated
0,0.0,0.0,1600,10.325,28.15,0.9182091346153848,1.8191536848657597,0.006453125,0.01759375,17.825,CP_0_P_0.0_V_0.0,True,False,Elevated
50,-0.25,-0.15,1600,63.125,82.25,0.1536689933059562,2.898900365638358,0.039453125,0.05140625,19.125,CP_50_P_-0.25_V_-0.15,True,False,High
50,-0.25,-0.1,1600,63.125,80.25,0.2278792860243055,2.737850345325116,0.039453125,0.05015625,17.125,CP_50_P_-0.25_V_-0.1,True,False,High
50,-0.25,-0.05,1600,57.375,67.2375,0.302089578742655,2.5937529587290573,0.035859375,0.0420234375,9.862499999999995,CP_50_P_-0.25_V_-0.05,True,False,High
50,-0.25,0.0,1600,57.375,67.2375,0.3762998714610042,2.464065310792604,0.035859375,0.0420234375,9.862499999999995,CP_50_P_-0.25_V_0.0,True,False,High
50,-0.2,-0.15,1600,63.125,80.25,0.2377739917200854,2.717719092785961,0.039453125,0.05015625,17.125,CP_50_P_-0.2_V_-0.15,True,False,High
50,-0.2,-0.1,1600,57.375,67.2375,0.3169316372863246,2.5667346987422963,0.035859375,0.0420234375,9.862499999999995,CP_50_P_-0.2_V_-0.1,True,False,High
50,-0.2,-0.05,1600,57.375,67.2375,0.3960892828525641,2.431643398808491,0.035859375,0.0420234375,9.862499999999995,CP_50_P_-0.2_V_-0.05,True,False,High
50,-0.2,0.0,1600,57.375,57.825,0.4752469284188036,2.3100612288680664,0.035859375,0.036140625,0.4500000000000028,CP_50_P_-0.2_V_0.0,True,False,High
50,-0.15,-0.15,1600,57.375,67.2375,0.3218789901342148,2.557853263798551,0.035859375,0.0420234375,9.862499999999995,CP_50_P_-0.15_V_-0.15,True,False,High
50,-0.15,-0.1,1600,57.375,67.2375,0.405983988548344,2.415750304698632,0.035859375,0.0420234375,9.862499999999995,CP_50_P_-0.15_V_-0.1,True,False,High
50,-0.15,-0.05,1600,57.375,57.825,0.4900889869624732,2.288605551819757,0.035859375,0.036140625,0.4500000000000028,CP_50_P_-0.15_V_-0.05,True,False,High
50,-0.15,0.0,1600,51.625,46.925,0.5741939853766026,2.174175274228769,0.032265625,0.0293281249999999,-4.700000000000003,CP_50_P_-0.15_V_0.0,True,False,Elevated
50,-0.1,-0.15,1600,57.375,67.2375,0.405983988548344,2.415750304698632,0.035859375,0.0420234375,9.862499999999995,CP_50_P_-0.1_V_-0.15,True,False,High
50,-0.1,-0.1,1600,57.375,57.825,0.4950363398103634,2.2815419544375963,0.035859375,0.036140625,0.4500000000000028,CP_50_P_-0.1_V_-0.1,True,False,High
50,-0.1,-0.05,1600,51.625,46.925,0.5840886910723825,2.161460798940881,0.032265625,0.0293281249999999,-4.700000000000003,CP_50_P_-0.1_V_-0.05,True,False,Elevated
50,-0.1,0.0,1600,51.625,40.35,0.6731410423344019,2.053387758993837,0.032265625,0.02521875,-11.275,CP_50_P_-0.1_V_0.0,True,False,Elevated
50,-0.05,-0.15,1600,57.375,57.825,0.4900889869624732,2.288605551819757,0.035859375,0.036140625,0.4500000000000028,CP_50_P_-0.05_V_-0.15,True,False,High
50,-0.05,-0.1,1600,51.625,46.925,0.5840886910723825,2.161460798940881,0.032265625,0.0293281249999999,-4.700000000000003,CP_50_P_-0.05_V_-0.1,True,False,Elevated
50,-0.05,-0.05,1600,51.625,40.35,0.6780883951822916,2.047699704259782,0.032265625,0.02521875,-11.275,CP_50_P_-0.05_V_-0.05,True,False,Elevated
50,-0.05,0.0,1600,51.625,38.475,0.7720880992922008,1.9453147190467928,0.032265625,0.024046875,-13.15,CP_50_P_-0.05_V_0.0,True,False,Elevated
50,0.0,-0.15,1600,51.625,46.925,0.5741939853766026,2.174175274228769,0.032265625,0.0293281249999999,-4.700000000000003,CP_50_P_0.0_V_-0.15,True,False,Elevated
50,0.0,-0.1,1600,51.625,40.35,0.6731410423344019,2.053387758993837,0.032265625,0.02521875,-11.275,CP_50_P_0.0_V_-0.1,True,False,Elevated
50,0.0,-0.05,1600,51.625,38.475,0.7720880992922008,1.9453147190467928,0.032265625,0.024046875,-13.15,CP_50_P_0.0_V_-0.05,True,False,Elevated
50,0.0,0.0,1600,31.9,28.15,0.8710351562499999,1.848048983094453,0.0199375,0.01759375,-3.75,CP_50_P_0.0_V_0.0,True,False,Elevated
75,-0.25,-0.15,1600,63.125,82.25,0.1386322877019898,2.9221822494738583,0.039453125,0.05140625,19.125,CP_75_P_-0.25_V_-0.15,True,False,High
75,-0.25,-0.1,1600,63.125,80.25,0.2119580683259881,2.7598387911697557,0.039453125,0.05015625,17.125,CP_75_P_-0.25_V_-0.1,True,False,High
75,-0.25,-0.05,1600,57.375,67.2375,0.2852838489499865,2.614584117950294,0.035859375,0.0420234375,9.862499999999995,CP_75_P_-0.25_V_-0.05,True,False,High
75,-0.25,0.0,1600,57.375,67.2375,0.3586096295739849,2.4838549120527795,0.035859375,0.0420234375,9.862499999999995,CP_75_P_-0.25_V_0.0,True,False,High
75,-0.2,-0.15,1600,63.125,80.25,0.2217348390758546,2.739545858881742,0.039453125,0.05015625,17.125,CP_75_P_-0.2_V_-0.15,True,False,High
75,-0.2,-0.1,1600,57.375,67.2375,0.2999490050747863,2.587348866721645,0.035859375,0.0420234375,9.862499999999995,CP_75_P_-0.2_V_-0.1,True,False,High
75,-0.2,-0.05,1600,57.375,67.2375,0.3781631710737179,2.451172610578401,0.035859375,0.0420234375,9.862499999999995,CP_75_P_-0.2_V_-0.05,True,False,High
75,-0.2,0.0,1600,57.375,57.825,0.4563773370726495,2.328613980049481,0.035859375,0.036140625,0.4500000000000028,CP_75_P_-0.2_V_0.0,True,False,High
75,-0.15,-0.15,1600,57.375,67.2375,0.3048373904497195,2.5783961024769337,0.035859375,0.0420234375,9.862499999999995,CP_75_P_-0.15_V_-0.15,True,False,High
75,-0.15,-0.1,1600,57.375,67.2375,0.3879399418235842,2.4351518745615484,0.035859375,0.0420234375,9.862499999999995,CP_75_P_-0.15_V_-0.1,True,False,High
75,-0.15,-0.05,1600,57.375,57.825,0.4710424931974493,2.30698598642673,0.035859375,0.036140625,0.4500000000000028,CP_75_P_-0.15_V_-0.05,True,False,High
75,-0.15,0.0,1600,57.375,57.825,0.5541450445713142,2.1916366871053934,0.035859375,0.036140625,0.4500000000000028,CP_75_P_-0.15_V_0.0,True,False,Elevated
75,-0.1,-0.15,1600,57.375,67.2375,0.3879399418235842,2.4351518745615484,0.035859375,0.0420234375,9.862499999999995,CP_75_P_-0.1_V_-0.15,True,False,High
75,-0.1,-0.1,1600,57.375,57.825,0.4759308785723825,2.299865659308129,0.035859375,0.036140625,0.4500000000000028,CP_75_P_-0.1_V_-0.1,True,False,High
75,-0.1,-0.05,1600,53.625,50.325,0.5639218153211808,2.178820098291912,0.033515625,0.031453125,-3.299999999999997,CP_75_P_-0.1_V_-0.05,True,False,Elevated
75,-0.1,0.0,1600,51.625,40.35,0.6519127520699787,2.0698790933773163,0.032265625,0.02521875,-11.275,CP_75_P_-0.1_V_0.0,True,False,Elevated
75,-0.05,-0.15,1600,57.375,57.825,0.4710424931974493,2.30698598642673,0.035859375,0.036140625,0.4500000000000028,CP_75_P_-0.05_V_-0.15,True,False,High
75,-0.05,-0.1,1600,53.625,50.325,0.5639218153211808,2.178820098291912,0.033515625,0.031453125,-3.299999999999997,CP_75_P_-0.05_V_-0.1,True,False,Elevated
75,-0.05,-0.05,1600,51.625,40.35,0.656801137444912,2.064145356276548,0.032265625,0.02521875,-11.275,CP_75_P_-0.05_V_-0.05,True,False,Elevated
75,-0.05,0.0,1600,51.625,38.475,0.7496804595686432,1.9609380884627208,0.032265625,0.024046875,-13.15,CP_75_P_-0.05_V_0.0,True,False,Elevated
75,0.0,-0.15,1600,57.375,57.825,0.5541450445713142,2.1916366871053934,0.035859375,0.036140625,0.4500000000000028,CP_75_P_0.0_V_-0.15,True,False,Elevated
75,0.0,-0.1,1600,51.625,40.35,0.6519127520699787,2.0698790933773163,0.032265625,0.02521875,-11.275,CP_75_P_0.0_V_-0.1,True,False,Elevated
75,0.0,-0.05,1600,51.625,38.475,0.7496804595686432,1.9609380884627208,0.032265625,0.024046875,-13.15,CP_75_P_0.0_V_-0.05,True,False,Elevated
75,0.0,0.0,1600,41.5,31.35,0.8474481670673076,1.8628911840395843,0.0259375,0.01959375,-10.15,CP_75_P_0.0_V_0.0,True,False,Elevated
100,-0.25,-0.15,1600,63.125,84.3125,0.1235955820980235,2.945893223557104,0.039453125,0.0526953125,21.1875,CP_100_P_-0.25_V_-0.15,True,False,High
100,-0.25,-0.1,1600,63.125,80.25,0.1960368506276708,2.7822324889150427,0.039453125,0.05015625,17.125,CP_100_P_-0.25_V_-0.1,True,False,High
100,-0.25,-0.05,1600,57.375,67.2375,0.2684781191573184,2.635799200024777,0.035859375,0.0420234375,9.862499999999995,CP_100_P_-0.25_V_-0.05,True,False,High
100,-0.25,0.0,1600,57.375,67.2375,0.3409193876869658,2.5040092400235383,0.035859375,0.0420234375,9.862499999999995,CP_100_P_-0.25_V_0.0,True,False,High
100,-0.2,-0.15,1600,63.125,80.25,0.2056956864316239,2.761774897084785,0.039453125,0.05015625,17.125,CP_100_P_-0.2_V_-0.15,True,False,High
100,-0.2,-0.1,1600,57.375,67.2375,0.2829663728632478,2.608342958357853,0.035859375,0.0420234375,9.862499999999995,CP_100_P_-0.2_V_-0.1,True,False,High
100,-0.2,-0.05,1600,57.375,67.2375,0.3602370592948718,2.4710617500232286,0.035859375,0.0420234375,9.862499999999995,CP_100_P_-0.2_V_-0.05,True,False,High
100,-0.2,0.0,1600,57.375,57.825,0.4375077457264958,2.347508662522068,0.035859375,0.036140625,0.4500000000000028,CP_100_P_-0.2_V_0.0,True,False,High
100,-0.15,-0.15,1600,57.375,67.2375,0.2877957907652244,2.5993175501974446,0.035859375,0.0420234375,9.862499999999995,CP_100_P_-0.15_V_-0.15,True,False,High
100,-0.15,-0.1,1600,57.375,67.2375,0.3698958950988248,2.45491101963092,0.035859375,0.0420234375,9.862499999999995,CP_100_P_-0.15_V_-0.1,True,False,High
100,-0.15,-0.05,1600,57.375,57.825,0.4519959994324251,2.3257051764924506,0.035859375,0.036140625,0.4500000000000028,CP_100_P_-0.15_V_-0.05,True,False,High
100,-0.15,0.0,1600,57.375,57.825,0.5340961037660256,2.209419917667828,0.035859375,0.036140625,0.4500000000000028,CP_100_P_-0.15_V_0.0,True,False,Elevated
100,-0.1,-0.15,1600,57.375,67.2375,0.3698958950988248,2.45491101963092,0.035859375,0.0420234375,9.862499999999995,CP_100_P_-0.1_V_-0.15,True,False,High
100,-0.1,-0.1,1600,57.375,57.825,0.4568254173344017,2.318527074095869,0.035859375,0.036140625,0.4500000000000028,CP_100_P_-0.1_V_-0.1,True,False,High
100,-0.1,-0.05,1600,57.375,57.825,0.5437549395699787,2.196499333353981,0.035859375,0.036140625,0.4500000000000028,CP_100_P_-0.1_V_-0.05,True,False,Elevated
100,-0.1,0.0,1600,51.625,43.55,0.6306844618055555,2.086674366686282,0.032265625,0.02721875,-8.075000000000003,CP_100_P_-0.1_V_0.0,True,False,Elevated
100,-0.05,-0.15,1600,57.375,57.825,0.4519959994324251,2.3257051764924506,0.035859375,0.036140625,0.4500000000000028,CP_100_P_-0.05_V_-0.15,True,False,High
100,-0.05,-0.1,1600,57.375,57.825,0.5437549395699787,2.196499333353981,0.035859375,0.036140625,0.4500000000000028,CP_100_P_-0.05_V_-0.1,True,False,Elevated
100,-0.05,-0.05,1600,51.625,43.55,0.635513879707532,2.080894105282719,0.032265625,0.02721875,-8.075000000000003,CP_100_P_-0.05_V_-0.05,True,False,Elevated
100,-0.05,0.0,1600,51.625,38.475,0.7272728198450856,1.976849400018583,0.032265625,0.024046875,-13.15,CP_100_P_-0.05_V_0.0,True,False,Elevated
100,0.0,-0.15,1600,57.375,57.825,0.5340961037660256,2.209419917667828,0.035859375,0.036140625,0.4500000000000028,CP_100_P_0.0_V_-0.15,True,False,Elevated
100,0.0,-0.1,1600,51.625,43.55,0.6306844618055555,2.086674366686282,0.032265625,0.02721875,-8.075000000000003,CP_100_P_0.0_V_-0.1,True,False,Elevated
100,0.0,-0.05,1600,51.625,38.475,0.7272728198450856,1.976849400018583,0.032265625,0.024046875,-13.15,CP_100_P_0.0_V_-0.05,True,False,Elevated
100,0.0,0.0,1600,41.5,35.1,0.8238611778846153,1.878006930017654,0.0259375,0.0219375,-6.399999999999999,CP_100_P_0.0_V_0.0,True,False,Elevated
150,-0.25,-0.15,1600,63.125,84.3125,0.0935221708900907,2.994655079557617,0.039453125,0.0526953125,21.1875,CP_150_P_-0.25_V_-0.15,True,False,High
150,-0.25,-0.1,1600,63.125,82.25,0.1641944152310363,2.828285352915527,0.039453125,0.05140625,19.125,CP_150_P_-0.25_V_-0.1,True,False,High
150,-0.25,-0.05,1600,61.25,75.5625,0.2348666595719818,2.679428229077868,0.03828125,0.0472265625,14.3125,CP_150_P_-0.25_V_-0.05,True,False,High
150,-0.25,0.0,1600,57.375,67.2375,0.3055389039129272,2.545456817623975,0.035859375,0.0420234375,9.862499999999995,CP_150_P_-0.25_V_0.0,True,False,High
150,-0.2,-0.15,1600,63.125,80.25,0.1736173811431623,2.807489137085266,0.039453125,0.05015625,17.125,CP_150_P_-0.2_V_-0.15,True,False,High
150,-0.2,-0.1,1600,57.375,67.2375,0.2490011084401707,2.651517518358307,0.035859375,0.0420234375,9.862499999999995,CP_150_P_-0.2_V_-0.1,True,False,High
150,-0.2,-0.05,1600,57.375,67.2375,0.3243848357371795,2.511963964760501,0.035859375,0.0420234375,9.862499999999995,CP_150_P_-0.2_V_-0.05,True,False,High
150,-0.2,0.0,1600,57.375,65.17500000000001,0.399768563034188,2.386365766522476,0.035859375,0.040734375,7.800000000000011,CP_150_P_-0.2_V_0.0,True,False,High
150,-0.15,-0.15,1600,57.375,67.2375,0.253712591396234,2.6423427172567213,0.035859375,0.0420234375,9.862499999999995,CP_150_P_-0.15_V_-0.15,True,False,High
150,-0.15,-0.1,1600,57.375,67.2375,0.3338078016493055,2.4955458996313475,0.035859375,0.0420234375,9.862499999999995,CP_150_P_-0.15_V_-0.1,True,False,High
150,-0.15,-0.05,1600,57.375,65.17500000000001,0.4139030119023769,2.364201378598119,0.035859375,0.040734375,7.800000000000011,CP_150_P_-0.15_V_-0.05,True,False,High
150,-0.15,0.0,1600,57.375,57.825,0.4939982221554488,2.245991309668213,0.035859375,0.036140625,0.4500000000000028,CP_150_P_-0.15_V_0.0,True,False,High
150,-0.1,-0.15,1600,57.375,67.2375,0.3338078016493055,2.4955458996313475,0.035859375,0.0420234375,9.862499999999995,CP_150_P_-0.1_V_-0.15,True,False,High
150,-0.1,-0.1,1600,57.375,61.42500000000001,0.4186144948584404,2.3569044607629395,0.035859375,0.038390625,4.050000000000011,CP_150_P_-0.1_V_-0.1,True,False,High
150,-0.1,-0.05,1600,57.375,57.825,0.503421188067575,2.23285685756489,0.035859375,0.036140625,0.4500000000000028,CP_150_P_-0.1_V_-0.05,True,False,Elevated
150,-0.1,0.0,1600,51.625,46.925,0.5882278812767093,2.121214014686646,0.032265625,0.0293281249999999,-4.700000000000003,CP_150_P_-0.1_V_0.0,True,False,Elevated
150,-0.05,-0.15,1600,57.375,65.17500000000001,0.4139030119023769,2.364201378598119,0.035859375,0.040734375,7.800000000000011,CP_150_P_-0.05_V_-0.15,True,False,High
150,-0.05,-0.1,1600,57.375,57.825,0.503421188067575,2.23285685756489,0.035859375,0.036140625,0.4500000000000028,CP_150_P_-0.05_V_-0.1,True,False,Elevated
150,-0.05,-0.05,1600,51.625,46.925,0.5929393642327724,2.11533807558779,0.032265625,0.0293281249999999,-4.700000000000003,CP_150_P_-0.05_V_-0.05,True,False,Elevated
150,-0.05,0.0,1600,51.625,40.35,0.6824575403979701,2.009571171808401,0.032265625,0.02521875,-11.275,CP_150_P_-0.05_V_0.0,True,False,Elevated
150,0.0,-0.15,1600,57.375,57.825,0.4939982221554488,2.245991309668213,0.035859375,0.036140625,0.4500000000000028,CP_150_P_0.0_V_-0.15,True,False,High
150,0.0,-0.1,1600,51.625,46.925,0.5882278812767093,2.121214014686646,0.032265625,0.0293281249999999,-4.700000000000003,CP_150_P_0.0_V_-0.1,True,False,Elevated
150,0.0,-0.05,1600,51.625,40.35,0.6824575403979701,2.009571171808401,0.032265625,0.02521875,-11.275,CP_150_P_0.0_V_-0.05,True,False,Elevated
150,0.0,0.0,1600,51.625,38.475,0.7766871995192308,1.9090926132179808,0.032265625,0.024046875,-13.15,CP_150_P_0.0_V_0.0,True,False,Elevated
200,-0.25,-0.15,1600,63.125,84.3125,0.0634487596821581,3.0452969771309486,0.039453125,0.0526953125,21.1875,CP_200_P_-0.25_V_-0.15,True,True,High
200,-0.25,-0.1,1600,63.125,82.25,0.1323519798344017,2.8761138117347844,0.039453125,0.05140625,19.125,CP_200_P_-0.25_V_-0.1,True,False,High
200,-0.25,-0.05,1600,61.25,75.5625,0.2012551999866452,2.724739400590849,0.03828125,0.0472265625,14.3125,CP_200_P_-0.25_V_-0.05,True,False,High
200,-0.25,0.0,1600,57.375,67.2375,0.2701584201388888,2.588502430561306,0.035859375,0.0420234375,9.862499999999995,CP_200_P_-0.25_V_0.0,True,False,High
200,-0.2,-0.15,1600,63.125,82.25,0.1415390758547007,2.854965916060264,0.039453125,0.05140625,19.125,CP_200_P_-0.2_V_-0.15,True,False,High
200,-0.2,-0.1,1600,61.25,75.5625,0.2150358440170939,2.69635669850136,0.03828125,0.0472265625,14.3125,CP_200_P_-0.2_V_-0.1,True,False,High
200,-0.2,-0.05,1600,57.375,67.2375,0.288532612179487,2.5544431880539205,0.035859375,0.0420234375,9.862499999999995,CP_200_P_-0.2_V_-0.05,True,False,High
200,-0.2,0.0,1600,57.375,67.2375,0.3620293803418803,2.426721028651224,0.035859375,0.0420234375,9.862499999999995,CP_200_P_-0.2_V_0.0,True,False,High
200,-0.15,-0.15,1600,61.25,75.5625,0.2196293920272436,2.6870267445273077,0.03828125,0.0472265625,14.3125,CP_200_P_-0.15_V_-0.15,True,False,High
200,-0.15,-0.1,1600,57.375,67.2375,0.2977197081997862,2.537747480942457,0.035859375,0.0420234375,9.862499999999995,CP_200_P_-0.15_V_-0.1,True,False,High
200,-0.15,-0.05,1600,57.375,65.17500000000001,0.3758100243723288,2.404181824050749,0.035859375,0.040734375,7.800000000000011,CP_200_P_-0.15_V_-0.05,True,False,High
200,-0.15,0.0,1600,57.375,57.825,0.4539003405448718,2.283972732848212,0.035859375,0.036140625,0.4500000000000028,CP_200_P_-0.15_V_0.0,True,False,High
200,-0.1,-0.15,1600,57.375,67.2375,0.2977197081997862,2.537747480942457,0.035859375,0.0420234375,9.862499999999995,CP_200_P_-0.1_V_-0.15,True,False,High
200,-0.1,-0.1,1600,57.375,65.17500000000001,0.3804035723824786,2.396761509778987,0.035859375,0.040734375,7.800000000000011,CP_200_P_-0.1_V_-0.1,True,False,High
200,-0.1,-0.05,1600,57.375,57.825,0.4630874365651711,2.2706161671590404,0.035859375,0.036140625,0.4500000000000028,CP_200_P_-0.1_V_-0.05,True,False,High
200,-0.1,0.0,1600,55.5,53.7,0.5457713007478633,2.1570853588010883,0.0346875,0.0335625,-1.7999999999999972,CP_200_P_-0.1_V_0.0,True,False,Elevated
200,-0.05,-0.15,1600,57.375,65.17500000000001,0.3758100243723288,2.404181824050749,0.035859375,0.040734375,7.800000000000011,CP_200_P_-0.05_V_-0.15,True,False,High
200,-0.05,-0.1,1600,57.375,57.825,0.4630874365651711,2.2706161671590404,0.035859375,0.036140625,0.4500000000000028,CP_200_P_-0.05_V_-0.1,True,False,High
200,-0.05,-0.05,1600,53.5,50.3,0.5503648487580127,2.1511100530980385,0.0334375,0.0314375,-3.200000000000003,CP_200_P_-0.05_V_-0.05,True,False,Elevated
200,-0.05,0.0,1600,51.625,43.55,0.6376422609508549,2.0435545504431363,0.032265625,0.02721875,-8.075000000000003,CP_200_P_-0.05_V_0.0,True,False,Elevated
200,0.0,-0.15,1600,57.375,57.825,0.4539003405448718,2.283972732848212,0.035859375,0.036140625,0.4500000000000028,CP_200_P_0.0_V_-0.15,True,False,High
200,0.0,-0.1,1600,55.5,53.7,0.5457713007478633,2.1570853588010883,0.0346875,0.0335625,-1.7999999999999972,CP_200_P_0.0_V_-0.1,True,False,Elevated
200,0.0,-0.05,1600,51.625,43.55,0.6376422609508549,2.0435545504431363,0.032265625,0.02721875,-8.075000000000003,CP_200_P_0.0_V_-0.05,True,False,Elevated
200,0.0,0.0,1600,51.625,38.475,0.7295132211538461,1.9413768229209796,0.032265625,0.024046875,-13.15,CP_200_P_0.0_V_0.0,True,False,Elevated
